participant,side,Sampler,seed,fold,sigma_noise,A_repulsion,gamma,sigma_update,eta_learning,sigma_boundary,alpha,train error,test error
QP0100,Asym_right,TPE,4,1,0.4147266394215183,0.22264969393318484,0.8327333912019292,0.6266777397218346,1.091499928500078,9.559967307907042,0.8399686704797413,0.02458964265544973,0.04016875204559946
QP0100,Asym_right,TPE,4,2,0.26267124899351707,0.01854379702939224,0.9605459767688858,0.38179803881414026,1.9148456570973567,7.411334350443662,0.8440721144930567,0.041264806361994685,0.04260116690074262
QP0100,Asym_right,TPE,5,1,0.3805389306869984,0.022016601430241273,0.9969907123650796,0.3338781860595723,0.4237921444194057,9.52073288577175,0.7563909166863916,0.029046159569951945,0.04862905982836394
QP0100,Asym_right,TPE,5,2,0.30848399500386375,0.20684267713290683,0.7814827977488188,0.5073318015870217,1.5209490961475012,7.310973770965748,0.739137691909807,0.037353293964835305,0.05942730030403433
QP0100,Asym_right,TPE,6,1,0.3595603195951057,0.11516317802672246,0.9541267193503877,0.29491942807710697,1.5431025913683605,3.8073032583543602,0.7291749519075272,0.03197555959851549,0.03823950003954215
QP0100,Asym_right,TPE,6,2,0.2807488722433674,0.09589240916787548,0.656313387806261,0.34055218221038897,2.719542352872489,3.227165144092531,0.7947802945275744,0.03892825582822422,0.08695395006938895
QP0100,Asym_right,TPE,7,1,0.391080452474979,0.11355432219461886,0.635893927561897,0.269837746060275,0.30304756390216486,5.294216160950416,0.6198106689007523,0.029617679563650433,0.09956840886034984
QP0100,Asym_right,TPE,7,2,0.28663495709783343,0.27094971611963614,0.9535348199999247,0.2592010826631223,1.5663798231994006,8.763098945564725,0.6363060514633856,0.02960811478043575,0.07335329588610479
QP0100,Asym_right,TPE,8,1,0.40033260820462724,0.007283334525716325,0.9217536999112317,0.15238690580352193,1.0350596418297413,1.686969096607744,0.6483839532893665,0.02950988482137195,0.050251687331533526
QP0100,Asym_right,TPE,8,2,0.30962254423611296,0.37283580747145445,0.8984812294603925,0.6122027363120642,1.504580603987005,8.93428623482507,0.709695462848047,0.03554166661138679,0.046008806206923825
QP0101,Asym_right,TPE,1,1,0.2864812996783729,0.008724386671914885,0.7736677112146126,0.34600337603802933,1.5124918114784704,3.854127951044485,0.82802762282835,0.09510151745426407,0.09750705030739082
QP0101,Asym_right,TPE,1,2,0.23264170374564683,0.11343191152164381,0.8515365517906783,0.1647773756923592,1.6614650847019885,0.7765599485453334,0.4510227195000294,0.07023641863928334,0.0883473088732929
QP0101,Asym_right,TPE,2,1,0.2205121219793127,0.01805649990047169,0.7226956264327026,0.17082525753838398,1.8789490218681277,3.7590318579233797,0.661578839071075,0.10421156377406421,0.07856102464801279
QP0101,Asym_right,TPE,2,2,0.2590801217311932,0.013582933016701148,0.9701739804279905,0.6444390050599039,0.7281099467198384,4.819912326009832,0.7657046563646348,0.06683802822130996,0.12557245797396174
QP0101,Asym_right,TPE,3,1,0.2128489426838831,0.045532605114295736,0.8294383587345365,0.38905079600084436,0.08765256465586482,4.716906463207366,0.5719308086333185,0.14191242690912034,0.07270023507647755
QP0101,Asym_right,TPE,3,2,0.20060643948830542,0.10161191105189085,0.9682970078024049,0.3913909912297031,2.240927399279526,0.44708988741889755,0.5099333721791565,0.06130242180334872,0.14935478085901865
QP0101,Asym_right,TPE,4,1,0.06862363511499395,0.14863366265819156,0.6819299168584824,0.010770133301397977,0.2293619050123532,0.3448460618861592,0.12098714929321143,0.05620920064653276,0.08416837391052759
QP0101,Asym_right,TPE,4,2,0.23967918991036663,0.059292082405599265,0.8557505259637708,0.3511684023731134,0.6987704696948108,0.8239554424588345,0.5713961474506671,0.08314453953478484,0.08986818971383277
QP0101,Asym_right,TPE,5,1,0.29158833579209104,0.06481115119201156,0.973279354704676,0.31772975441242085,0.1612176767170799,4.679898849804029,0.2778122281504417,0.07227123314341596,0.09408792695768153
QP0101,Asym_right,TPE,5,2,0.2463955549865352,0.0012248892617232054,0.8855950662608613,0.29814436057445115,0.6413273857204203,8.875803226596302,0.6300480666474465,0.09917223287265824,0.08730683879494186
QP0101,Asym_right,TPE,6,1,0.1901804280146498,0.0652929743199979,0.553988795527715,0.684444301763762,0.02186730822372494,2.4899762023000376,0.5118538237071661,0.05275951923613029,0.08171955962090018
QP0101,Asym_right,TPE,6,2,0.277543097370531,0.0014375154128380002,0.9895836971577149,0.43651716746241565,2.796796402757007,7.999255908635691,0.6808471073774082,0.09921371124658296,0.09055822147560233
QP0101,Asym_right,TPE,7,1,0.19852378707908092,0.02292191361573455,0.9952865282091059,0.693694235218289,0.0907726303466751,6.560076411843693,0.5323827279558248,0.06881088344725038,0.08699032269514029
QP0101,Asym_right,TPE,7,2,0.23323737664087268,0.001133219118073233,0.9776292966803933,0.6393886744856475,0.7090341967974508,8.828518331774504,0.704718679039485,0.07160539216865007,0.10375091614224241
QP0101,Asym_right,TPE,8,1,0.20616266737496694,0.026928942553187306,0.9593989374800157,0.6982253252393952,1.3208885195591649,1.3460805797594957,0.8179109872048815,0.09569248548724801,0.09367384670976572
QP0101,Asym_right,TPE,8,2,0.21184265937735625,0.03808865505381606,0.9767929643565156,0.04657858537681332,0.0849385050491811,2.844189649129059,0.18220883029038087,0.057813247091569264,0.07387133135307858
QP0103,Asym_right,TPE,1,1,0.22066801106572728,0.03923613289988876,0.7261622052925218,0.1901371478358035,2.114548023920151,1.7715536093607347,0.7254227770817808,0.025482223255010865,0.07733812718998238
QP0103,Asym_right,TPE,1,2,0.24069438654172376,0.06805659745839883,0.9019804198456429,0.3930306847101408,0.5038535154597601,5.9522498066497,0.7691741955936344,0.04939566315802356,0.058547040813832205
QP0103,Asym_right,TPE,2,1,0.2439043978838925,0.16208048522236926,0.9708512940185304,0.18030484082093218,0.8223166654483904,2.627413370833097,0.4539142081902035,0.08681950275459296,0.043399785046276826
QP0103,Asym_right,TPE,2,2,0.17560978224181956,0.00013694651103157707,0.7155150131258176,0.44196786498992735,0.025144611581467302,7.370838973947302,0.9889503929935359,0.036663174782900126,0.14340595565083478
QP0103,Asym_right,TPE,3,1,0.2713071520680551,0.06938647184966679,0.9556696955230899,0.36365663543308563,0.6965857649356357,5.755255951459832,0.7322460537771333,0.040618897049596245,0.04672291446475539
QP0103,Asym_right,TPE,3,2,0.2616979365510891,0.08661240499062027,0.9932225523679623,0.1926020771730605,1.140337886085911,0.3586325193023601,0.5670610615124904,0.027930610125902373,0.051481990424350824
QP0103,Asym_right,TPE,4,1,0.2451523319256473,0.06916287160733198,0.7862763704158899,0.4762519607892541,0.7742379338435192,0.3709521182006056,0.9001036951671764,0.04546401148167646,0.05814371974776177
QP0103,Asym_right,TPE,4,2,0.20766141707677652,0.1604582555198028,0.9597548824074293,0.32757247041536836,2.3289129493464165,7.891026164702173,0.6720532333493197,0.039241824639561884,0.08583997461830212
QP0103,Asym_right,TPE,5,1,0.23136391551548138,0.0037828199760140515,0.787938603774855,0.30425615897291697,2.6491557435974573,0.41507711998213026,0.5530811455170219,0.029656418873605622,0.07298013034989558
QP0103,Asym_right,TPE,5,2,0.20480926897863583,0.0019943460877162554,0.9677940974816118,0.13737458022596205,2.8061233419260043,7.903102734166532,0.6653854647746248,0.04473325721687926,0.04222548645407952
QP0103,Asym_right,TPE,6,1,0.18608095096132105,0.041853324986674975,0.9706930224753713,0.23031454937985782,2.8048828742845986,2.891668936942364,0.6374088575454105,0.025193040928380473,0.08196868082823773
QP0103,Asym_right,TPE,6,2,0.2275857599478859,0.13992159254152658,0.774857739228316,0.6336654554170543,0.33237834816091905,5.127005591785315,0.9308978530215842,0.07148573421044237,0.04385148666579864
QP0103,Asym_right,TPE,7,1,0.2823410286830827,0.03153279906048924,0.9825680079768385,0.316308935985712,1.4456218331783952,1.6146682985122982,0.9648291851221614,0.022472888964909843,0.05741734476571678
QP0103,Asym_right,TPE,7,2,0.2545136835145172,0.026958676591693737,0.9363437996399198,0.2426621991696428,1.4790881711848707,0.8479928503760619,0.6497295820136889,0.048350495834702904,0.0508869455328544
QP0103,Asym_right,TPE,8,1,0.28467686446473284,0.08350399507131448,0.9264710165690659,0.5361220468292018,0.9367185792847055,8.162722700186146,0.7719442242041654,0.02916587474289793,0.06449009974390019
QP0103,Asym_right,TPE,8,2,0.2517575498711507,0.060335220212480875,0.9738050299452988,0.3945052848373047,2.8169564013687474,1.4270184035475952,0.7606866493503177,0.03316946746763784,0.028069824193022484
QP0121,Asym_right,TPE,1,1,0.2960851598690781,0.10911387148718638,0.7949019392204492,0.2519197953771137,1.6393973836707756,1.8326581298565372,0.41151768349060414,0.28344817300634334,0.35054822863144663
QP0121,Asym_right,TPE,1,2,0.27113374241141364,0.09160612146336364,0.882928877809898,0.6097203338082712,0.25432223869512827,2.122692785312951,0.8270877096477998,0.16443461700271422,0.7131179555688594
QP0121,Asym_right,TPE,2,1,0.21381060993949003,0.30318135830034254,0.4389038217756393,0.5356992698370215,1.8468254470985686,1.2387830598364529,0.777077298569193,0.2371388957414045,0.28826191131631285
QP0121,Asym_right,TPE,2,2,0.3256659072814248,0.08900460387702436,0.9002956906214489,0.5723029982730423,0.6227607973025744,6.632927694318969,0.7167955616630834,0.19153317789602403,0.4734441118819671
QP0121,Asym_right,TPE,3,1,0.10146903051461732,0.1457821858133237,0.18139524589251832,0.17472687395436043,2.606036837380005,5.279909070607618,0.6323845247954185,0.32279710900610414,0.4867959257284521
QP0121,Asym_right,TPE,3,2,0.1888389645198475,0.0665956312440255,0.7709465015449548,0.10455685591518483,0.7520276288332517,4.706784543561832,0.8655157357393117,0.12943104934710123,0.40035485212944777
QP0121,Asym_right,TPE,4,1,0.3157002801607327,0.12085127489101333,0.6948652076780317,0.15765925255391852,1.7092127840637623,0.03746724198425133,0.9476349868454539,0.2337947063449326,0.27434580999375424
QP0121,Asym_right,TPE,4,2,0.2220173861381255,0.30490254309590353,0.558052148545921,0.3163911670311754,0.30644683881689017,1.472215697446682,0.5919790802361636,0.12987162652603768,0.3951372754185831
QP0121,Asym_right,TPE,5,1,0.058915200029332315,0.05234956814197088,0.21742078228438147,0.10329312399999922,0.4957139645772119,6.6797798364809555,0.7547149862949227,0.49788319372395423,0.3087382241494099
QP0121,Asym_right,TPE,5,2,0.25506533158194233,0.026304908251303077,0.7909956137145618,0.44053200631554923,1.1309592268701656,4.452806889632655,0.8826548477272766,0.11086101344914862,0.9013950112655454
QP0121,Asym_right,TPE,6,1,0.13821432718493387,0.12870180988032953,0.8821823502492968,0.2282412204593532,2.5178482670528854,1.9698542064818707,0.49360555234595677,0.21778659643425213,0.23826873354229441
QP0121,Asym_right,TPE,6,2,0.22081978445245723,0.013512359919120875,0.33095870092751617,0.1705646740225389,1.8485223773620403,4.350723939072271,0.985083219994534,0.1903962014629464,0.38879846435980564
QP0121,Asym_right,TPE,7,1,0.2993062192862276,0.2254809990627544,0.9701940624951237,0.6262357420901095,2.0667658411286265,5.358107683823353,0.8030049433948172,0.48066341320365236,0.36379701816131466
QP0121,Asym_right,TPE,7,2,0.10031636833495414,0.08209011498346816,0.3613358705234883,0.09110156706524375,1.4888876401441857,6.195187739111797,0.9689546489520525,0.19091269833028993,0.7640690027727026
QP0121,Asym_right,TPE,8,1,0.19004799998050098,0.08326426680506797,0.9766615353509398,0.3162729697322789,2.688405460489255,5.614724150835797,0.542383640298761,0.3204760157808426,0.2177696768290523
QP0121,Asym_right,TPE,8,2,0.21063665886717275,8.442076512000466e-05,0.8387488126259933,0.11432487724857877,0.39570154405887237,8.110951999746689,0.6503679471786169,0.07900159522443773,0.4792394455619952
QP062,Asym_right,TPE,1,1,0.31129668249025066,0.19799282372566265,0.9584619118717975,0.6484771991107695,1.9209148837644898,6.715362955419332,0.8266111057722917,0.015472303886536639,0.020538512429975248
QP062,Asym_right,TPE,1,2,0.2882348378105728,0.2381723456956068,0.9923297293257998,0.2978864834042537,0.2598588769934263,8.462026878402215,0.5703473075718731,0.01154534117512136,0.015242347981486477
QP062,Asym_right,TPE,2,1,0.2692413282059247,0.01368431362400687,0.8242450292502023,0.3772571276172712,0.9373204031222646,0.46153021679850526,0.7672010396327665,0.011128331194865494,0.029077710101823695
QP062,Asym_right,TPE,2,2,0.22303318904821218,0.004943634147638536,0.9955855836792796,0.31184872605626085,1.398444359375245,6.655998663133625,0.8636515332836283,0.016148057511915663,0.016358680022513998
QP062,Asym_right,TPE,3,1,0.29652762506630737,0.12827995757703586,0.8824494466859227,0.40379425457401086,0.31011572912103097,3.395168316057812,0.7547433816093978,0.013737383771105402,0.022652358351555994
QP062,Asym_right,TPE,3,2,0.20471996098119993,0.03824748200798796,0.9614261119275678,0.24295668577105628,0.40644486936118907,0.7372947430375685,0.6002297123404885,0.011141805964873146,0.031019636561618574
QP062,Asym_right,TPE,4,1,0.24990156450453108,0.16538586968254457,0.9620437716934152,0.4141784168819532,1.7465392913758748,1.0547662078883466,0.7568152215991625,0.00844678094336257,0.012527581770330795
QP062,Asym_right,TPE,4,2,0.24181877718573747,0.1998251949329825,0.9980128175886162,0.36731558795979835,2.7000674369638893,8.911327626014646,0.6906436774524716,0.012163636249028508,0.014370201529025559
QP062,Asym_right,TPE,5,1,0.271904908723339,0.24118289672480614,0.9454227978824652,0.28886588541153835,1.6558374789999872,2.1007662560328244,0.578815718343472,0.022593601432990513,0.009244828968656414
QP062,Asym_right,TPE,5,2,0.22557964905572414,0.0802967517487537,0.9021359728202261,0.6239316691413604,0.3982614556102243,0.2780932541763234,0.65498293413109,0.008283165968967854,0.022833058310580183
QP062,Asym_right,TPE,6,1,0.24243538559561323,0.17301846306785465,0.8447313291408605,0.3389287948754102,2.4631279053607926,4.654293550503437,0.7262205630696064,0.01439503022727878,0.024022620830704496
QP062,Asym_right,TPE,6,2,0.2418292343861574,0.04334149895756895,0.994334534734812,0.32432734720692263,1.276319397511351,6.153608386740219,0.850047660748988,0.017014321120996857,0.020243038250787288
QP062,Asym_right,TPE,7,1,0.29043842966703737,0.18466750253364123,0.9446642988663491,0.6623111946190028,2.978043082006208,6.847118501626912,0.8432347295645898,0.01676397815046212,0.01458682326018874
QP062,Asym_right,TPE,7,2,0.24505110201210623,0.014724913197624534,0.9493449214566245,0.43086749330052176,0.9407716650156812,6.618893726616076,0.9551258826676539,0.008384521898515766,0.024755456917589846
QP062,Asym_right,TPE,8,1,0.28482694156489985,0.18073691527237748,0.9076720793646965,0.2967783391491214,0.1404814169399977,8.227020118240212,0.4835129526580872,0.016808245153205757,0.019384817206636765
QP062,Asym_right,TPE,8,2,0.22683407062045582,0.08677334407670742,0.7214050771495465,0.11147499674537742,0.12065952140207206,5.404216222816988,0.3944710336202031,0.013750223889196968,0.02753947226196329
QP063,Asym_right,TPE,1,1,0.13901529305248062,0.3209408125075182,0.8042949876235899,0.1252677874817732,2.403891082231014,7.185899364645971,0.5278300879773488,0.055943818324671366,0.03755192677567373
QP063,Asym_right,TPE,1,2,0.19555778442035388,0.17992036518001442,0.8807055233489174,0.6631610329515496,1.0057244687136846,4.826331676614307,0.9022974172046596,0.02585864295065671,0.03988814336212716
QP063,Asym_right,TPE,2,1,0.2385104059868692,0.0004832253280510346,0.9126838928327071,0.5937198685753506,2.2020800368147757,4.925825755987278,0.8650200079184017,0.03157719435499516,0.025808545584928236
QP063,Asym_right,TPE,2,2,0.2219085507452653,0.021838535737103953,0.9696060389322221,0.2956340705769056,0.47150196393916843,5.8809834382962185,0.6803163949576243,0.01856969624205758,0.03112372032358772
QP063,Asym_right,TPE,3,1,0.2321455277299608,0.013438904911398479,0.9739594568929435,0.558978479596484,0.020545450503084872,7.940184253611076,0.6819615413016964,0.015975062391642352,0.020818028748489967
QP063,Asym_right,TPE,3,2,0.2584103546319906,0.008959191535281845,0.8756729254374106,0.5553394206109761,1.3126731111583834,5.04700017894066,0.8951032699972896,0.020483475319825528,0.025566175111354367
QP063,Asym_right,TPE,4,1,0.14873831334222112,0.07204073110870132,0.8192534808917206,0.43928572668179966,1.5010784694412174,0.06769526151052752,0.43145010840668113,0.019968626188210048,0.027002882776448772
QP063,Asym_right,TPE,4,2,0.1670161261895356,0.22511132048188895,0.5464804548413996,0.11535374443232893,0.5691229228716903,4.138793145916476,0.49595098348843325,0.061087827394263855,0.040705049674860064
QP063,Asym_right,TPE,5,1,0.2535434594123862,0.032114021086014105,0.9650465579596885,0.43077738341860217,0.8519368569882324,5.506994925987599,0.819886364178815,0.02030307729578367,0.03138787999768282
QP063,Asym_right,TPE,5,2,0.24423807770221115,0.02531942269886182,0.8699372022108754,0.5992824551957987,0.11141854739328816,5.162329099263624,0.5083686975000641,0.025865120777147435,0.033538705919104225
QP063,Asym_right,TPE,6,1,0.27478532990664334,0.06062725798055561,0.9701316974678755,0.30881141934998757,1.3493225647508986,1.3112721696725926,0.6756975174328923,0.02282601847068,0.03147017937164306
QP063,Asym_right,TPE,6,2,0.18638459936542745,0.2225280207704605,0.826614622031346,0.07390595905195804,0.19123615438348932,1.7220052507404284,0.37716794373713325,0.02905087169535732,0.041193408784344396
QP063,Asym_right,TPE,7,1,0.21786701707585937,0.006625620189150617,0.8713041623804463,0.4111122143084727,2.6635988005948903,3.03996641651167,0.8651930732103544,0.032264753934911135,0.02828193591534893
QP063,Asym_right,TPE,7,2,0.24042320828569008,0.08561266128109024,0.8578532792238603,0.3007813226821745,0.3386221462291695,5.572649161854691,0.7135980490481177,0.03748206231382854,0.0451698743964851
QP063,Asym_right,TPE,8,1,0.2248170108044525,0.01423653045453289,0.9488987584569503,0.3226756676654772,0.40987455682611895,6.90908700445073,0.6553878674591883,0.013264001917526524,0.03447547247593048
QP063,Asym_right,TPE,8,2,0.1984359658519022,0.0006905399242198573,0.9911127480300493,0.09295861202696772,0.17405190702972112,6.697160331015272,0.31616263549451595,0.03906126635954942,0.021298925279588012
QP070,Asym_right,TPE,1,1,0.11590733326975913,0.005348210577279966,0.9491752379179584,0.2363068128198731,0.40837095803168666,0.3227407081657834,0.17021205374203288,0.018205299818712883,0.03639637241404117
QP070,Asym_right,TPE,1,2,0.18560371122419186,0.011576975797501063,0.8711544242111525,0.148204232604208,0.571876381560068,6.045814888901324,0.4647004813783645,0.04384274174281699,0.05798378283212735
QP070,Asym_right,TPE,2,1,0.1734017201763508,0.018201016482144373,0.9996131874243465,0.443572614972564,0.16415996216387296,5.876232822406539,0.28683529843967126,0.0229780885866591,0.042982598220232315
QP070,Asym_right,TPE,2,2,0.23629972369269053,0.03175293769163237,0.982363444469282,0.1760225636517156,1.0013966469376698,6.7733006979805825,0.6032360527470051,0.022877029314777197,0.028393144820316678
QP070,Asym_right,TPE,3,1,0.22320411706803106,0.1238922583185744,0.9359342140655256,0.42593262042859364,2.6866817611090275,1.5721273730725787,0.6340692766429692,0.04032293040474529,0.030199397493636558
QP070,Asym_right,TPE,3,2,0.17236729799823758,0.05941359557587227,0.9320026293568002,0.6528596300201908,0.16497335314782768,0.9613923849885448,0.37944341776786666,0.025564323880109742,0.025579430371462673
QP070,Asym_right,TPE,4,1,0.20536999172480197,0.024758163458100127,0.8881727399946299,0.2810246032764451,0.38124940275814134,3.4317128362398606,0.5547219288969608,0.033993517839092824,0.06005067343111695
QP070,Asym_right,TPE,4,2,0.1271275487482771,0.043993680367004434,0.8013681803093745,0.11548662147835745,0.35133871570747643,3.96975182008878,0.3495437755137377,0.029350497986532508,0.06792000927250551
QP070,Asym_right,TPE,5,1,0.13912877018795605,0.07079057820405654,0.9518751855792862,0.2687649365694357,1.2994684488749688,8.420679013913961,0.5922993624803597,0.04010163197894176,0.045297251344910965
QP070,Asym_right,TPE,5,2,0.19385932486667054,0.018316677439488397,0.8246000293090717,0.4205350467621074,2.024688104075432,0.7400543988884417,0.7302827613326341,0.02521103969816541,0.029831726662901806
QP070,Asym_right,TPE,6,1,0.22379276958986846,0.042376312652092255,0.9823859027388508,0.14641901317991846,1.7767223301294002,8.004696218102886,0.5830066455893191,0.027746769240147948,0.030807632697998282
QP070,Asym_right,TPE,6,2,0.18977458322661117,0.23161984422295645,0.9362295522372657,0.3050213073177751,2.9554693619290777,0.9016070638458122,0.4985497007757281,0.018852886423005057,0.044343330391308236
QP070,Asym_right,TPE,7,1,0.2022551905038925,0.09390055326065747,0.8845274365615735,0.34728582783142703,1.1478838307592505,8.215094061047042,0.673295627894513,0.022162700628526842,0.05578369624533945
QP070,Asym_right,TPE,7,2,0.19148675917252098,0.055574261840759705,0.9760177346066524,0.3329891219810683,2.2725553078899248,4.0387425443079445,0.678653714449343,0.04756214987162731,0.019502996836097526
QP070,Asym_right,TPE,8,1,0.21161355027743975,0.08676242639797915,0.977555122043362,0.2519457542061634,0.18976582213526205,9.733900464662652,0.30041550630080505,0.020083682695230323,0.044284604131188135
QP070,Asym_right,TPE,8,2,0.16987085843660613,0.026130192307048862,0.9170777534766111,0.28349971511004624,0.15569588151425967,0.4104487038648908,0.3684410893204273,0.03139368549845001,0.04760965752862431
QP071,Asym_right,TPE,1,1,0.20913803711582812,0.05705174302862187,0.9545682825993523,0.29971840200167277,0.8591715236229727,1.0434323177572784,0.7326453947033801,0.011039272235593226,0.014436084474626366
QP071,Asym_right,TPE,1,2,0.23402613406651226,0.024059943782906205,0.9959395176022238,0.45723070564751567,0.2401166989999953,6.752371682961131,0.7112314103098442,0.0192914591955746,0.013139501269043046
QP071,Asym_right,TPE,2,1,0.19418172344998946,0.11973649064715802,0.9971998160016328,0.3561175003425048,1.4631388168184376,8.27947144968199,0.7451843779224896,0.012360781576915824,0.007814232960924625
QP071,Asym_right,TPE,2,2,0.20685773087910583,0.24430778951370102,0.9687191561057737,0.6900056064214801,0.5086594407917333,2.021399856137318,0.8525106205745309,0.012810912694742192,0.02096522654604322
QP071,Asym_right,TPE,3,1,0.17099154358017657,0.021217164005801394,0.9259928830383163,0.4338676677605579,1.869733668245083,0.39814164881783665,0.9048898973926276,0.010982635139943464,0.024182245270411254
QP071,Asym_right,TPE,3,2,0.20586792422245195,0.0846695272425783,0.9537726961815256,0.3455450902759668,0.37171388752384354,9.457914047873665,0.6292083786930837,0.02122507529706628,0.022598981925244607
QP071,Asym_right,TPE,4,1,0.22078221886593818,0.0356075373117615,0.9970127543473914,0.4747613273244692,1.9097568481717935,5.197531230742508,0.845884276676534,0.01290300009973561,0.012499764669643953
QP071,Asym_right,TPE,4,2,0.17097551257444601,0.01829725173680075,0.9639285034524457,0.42082983238778554,0.2757736562269077,8.224448569695422,0.8471777248066824,0.00849395147411256,0.021894308860410834
QP071,Asym_right,TPE,5,1,0.21952822210541365,0.045690742149132546,0.9602685977799018,0.3422520468188761,1.36255623119128,1.9208198089224506,0.7746174772217844,0.006457759966785133,0.014297221573789442
QP071,Asym_right,TPE,5,2,0.21646707815449998,0.08694791675481887,0.9564016297559014,0.39184886874788183,0.2244709283389263,9.492967009448408,0.6607775352985769,0.017877450235830157,0.008420560123594222
QP071,Asym_right,TPE,6,1,0.21648830883046535,0.01825070139489265,0.9715545010037935,0.5747110134241336,0.3633766801486109,4.294067800540369,0.941313841746882,0.01733510662762017,0.011439128081468148
QP071,Asym_right,TPE,6,2,0.19703241520936016,0.013938113765614504,0.9496723833447929,0.26566001063624545,1.949716975049762,5.30820416435302,0.7809958059394162,0.009168524018273653,0.025486053615010183
QP071,Asym_right,TPE,7,1,0.23277573686640524,0.00010313937634882746,0.9630876372493533,0.293838276049114,2.616794193884259,4.964988370601242,0.8270696464669776,0.00805368842480513,0.016017944299974017
QP071,Asym_right,TPE,7,2,0.19876479757786059,0.02136290567320295,0.9606395699150875,0.46435872407181084,2.443444134034995,0.9951404556126674,0.865875154906566,0.011382442254098585,0.007114616047613812
QP071,Asym_right,TPE,8,1,0.1525011169463978,0.021960201738011373,0.958075851958104,0.33840886018496663,1.323167034924027,1.152920622022822,0.7706304741654512,0.010578157634823919,0.01662074824105681
QP071,Asym_right,TPE,8,2,0.19637403140153198,0.03720626190248115,0.9976487378217064,0.3080939570205666,0.4598215619340166,2.173092264679047,0.6609457488248012,0.012685803219237127,0.0072042690493999886
QP0100,Asym_left,CMA-ES,1,1,0.29975712281193295,0.07092575111594501,0.8034319753233546,0.5390437957637632,0.15964719939883582,1.6822732541576504,0.45476078220921357,0.04526607850850477,0.05858584981124465
QP0100,Asym_left,CMA-ES,1,2,0.2902441861700028,0.026205177561894166,0.6326304416518335,0.6813214409954412,2.615202749273338,1.9777178930477393,0.9756906406134069,0.03551865678932089,0.06927884204946176
QP0100,Asym_left,CMA-ES,2,1,0.3087781536650269,0.08618864681944918,0.6481796235712975,0.5212284572218991,1.693407931227321,5.768967268759071,0.9381731976865095,0.044110518206101124,0.033903688560434374
QP0100,Asym_left,CMA-ES,2,2,0.2914576860367284,0.26939158001963603,0.7715832648432807,0.20832067082498804,2.111741434275722,7.227929812865507,0.5822013668587839,0.03412088162855796,0.0897816068351935
QP0100,Asym_left,CMA-ES,3,1,0.32431228601182055,0.28989214960789356,0.7790344882081568,0.5386950454750666,0.36964067639993936,2.5123669420549497,0.8157985448564835,0.042256693847259705,0.062193696512060054
QP0100,Asym_left,CMA-ES,3,2,0.3014788358205944,0.22914128871335523,0.7081758953465324,0.35157483100981174,1.6056185611327132,5.724672074764586,0.6785524947720405,0.040690877829400916,0.04037459654912389
QP0100,Asym_left,CMA-ES,4,1,0.39564401939285526,0.1256520938239642,0.8974693012651928,0.28517882581291354,1.339510097381414,5.814705591684216,0.5851150817634602,0.026210317920005666,0.06050365384447348
QP0100,Asym_left,CMA-ES,4,2,0.21457531339822344,0.011453160287340808,0.7106250081265476,0.35889965243595257,0.8780438062591026,4.45681097716123,0.6539807465538899,0.04222398599029297,0.059041028096050094
QP0100,Asym_left,CMA-ES,5,1,0.22285219231521342,0.04049257673454755,0.41423943800807084,0.09759590185786211,0.3539999494003805,3.6912971921736712,0.426231757430961,0.04952883984167846,0.057690910936181075
QP0100,Asym_left,CMA-ES,5,2,0.2914233670176348,0.0892936538180174,0.7739554922443562,0.36936974820905494,0.31808762048362477,1.26475918847962,0.574660651032141,0.021545260971642336,0.09344356724886177
QP0100,Asym_left,CMA-ES,6,1,0.29383261517515047,0.1839639818479758,0.8956289156741127,0.20486669028675628,0.44017652162682114,1.3938036876189277,0.6376636365859737,0.03687226721703293,0.07204235507379164
QP0100,Asym_left,CMA-ES,6,2,0.30584625919146236,0.12224536083908431,0.4807094260951273,0.2240248297743509,1.520098857809421,3.0069554985271982,0.5336131610198859,0.04709507928257621,0.1381397146024193
QP0100,Asym_left,CMA-ES,7,1,0.33523473112434765,0.1891042402369339,0.6548700505290357,0.16508482132019958,1.252217678941755,6.6144053025658955,0.7468153877774691,0.0819189271483978,0.06480639007343389
QP0100,Asym_left,CMA-ES,7,2,0.28512914542365686,0.270496965928343,0.7435722448656206,0.37164281971598406,2.7395587096583056,5.389922482172101,0.7350706049553025,0.04698530130787267,0.10722597727029833
QP0100,Asym_left,CMA-ES,8,1,0.2913611052942091,0.30761383545224585,0.5777432338899304,0.23157953426350622,2.1218268164951697,6.61138520243266,0.5572884380337613,0.03721219164809631,0.06406790991873168
QP0100,Asym_left,CMA-ES,8,2,0.2365791110579038,0.033721481525133074,0.7598072362884064,0.3903851112397665,1.2971854457131462,7.607950308238366,0.7814103677461005,0.05610654431416467,0.06739741969477113
QP0101,Asym_left,CMA-ES,1,1,0.15433779474870213,0.0731848778118474,0.4380088079926485,0.1929958894373377,1.2500345026908448,0.1948709920225115,0.2824587230543779,0.05610369737350469,0.07593052622661536
QP0101,Asym_left,CMA-ES,1,2,0.24405389955595752,0.04275902778584462,0.7197540526841355,0.21071205308274346,0.18526387829296473,3.1238308619370305,0.37183847409144644,0.09571898708667245,0.06820057575475316
